,route_desc,stop_code,StationOrder,trip_km_fact,stop_name,stop_lat,stop_lon
9888,15166-1-#,60885,13,15.758,דרך הר הבית/דרך צמח השדה,31.768491,35.295532
9889,10176-1-#,60885,13,22.412,דרך הר הבית/דרך צמח השדה,31.768491,35.295532
9890,13121-1-#,60885,19,25.208,דרך הר הבית/דרך צמח השדה,31.768491,35.295532
9891,13211-2-א,60885,10,36.876,דרך הר הבית/דרך צמח השדה,31.768491,35.295532
9892,13211-1-#,63964,41,27.13,הרכס/הגביש,31.781522,35.311208
9893,13211-1-א,63964,41,36.091,הרכס/הגביש,31.781522,35.311208
9894,11178-1-#,63964,22,26.075,הרכס/הגביש,31.781522,35.311208
9895,10122-1-#,63964,52,31.217,הרכס/הגביש,31.781522,35.311208
9896,11123-1-#,63964,45,26.866,הרכס/הגביש,31.781522,35.311208
9897,10120-1-#,63964,49,22.595,הרכס/הגביש,31.781522,35.311208
9898,10124-1-#,63964,55,26.741,הרכס/הגביש,31.781522,35.311208
9899,18129-1-#,63964,44,36.186,הרכס/הגביש,31.781522,35.311208
9900,10177-1-#,63964,27,24.379,הרכס/הגביש,31.781522,35.311208
9901,11224-2-#,60104,23,27.988,עירייה,31.699809,35.125617
9902,12295-2-#,60104,28,34.429,עירייה,31.699809,35.125617
9903,16222-2-#,60104,20,31.187,עירייה,31.699809,35.125617
9904,14226-2-#,60104,14,28.947,עירייה,31.699809,35.125617
9905,11225-2-#,60104,28,28.551,עירייה,31.699809,35.125617
9906,12291-2-#,60104,10,25.216,עירייה,31.699809,35.125617
9907,14296-2-#,60104,13,31.978,עירייה,31.699809,35.125617
9908,13221-2-#,60104,23,33.007,עירייה,31.699809,35.125617
9909,13290-2-#,60104,10,25.498,עירייה,31.699809,35.125617
9910,11794-1-#,276,19,13.043,בית ענבר/כנפי נשרים,31.787528,35.184601
9911,18074-2-0,276,19,20.016,בית ענבר/כנפי נשרים,31.787528,35.184601
9912,10812-1-ח,276,14,6.884,בית ענבר/כנפי נשרים,31.787528,35.184601
9913,10822-1-0,276,18,10.706,בית ענבר/כנפי נשרים,31.787528,35.184601
9914,10786-1-#,276,13,11.084,בית ענבר/כנפי נשרים,31.787528,35.184601
9915,10122-1-#,276,2,31.217,בית ענבר/כנפי נשרים,31.787528,35.184601
9916,12159-1-#,276,8,18.83,בית ענבר/כנפי נשרים,31.787528,35.184601
9917,10812-1-ה,276,12,6.368,בית ענבר/כנפי נשרים,31.787528,35.184601
9918,13245-2-#,276,10,27.349,בית ענבר/כנפי נשרים,31.787528,35.184601
9919,11842-1-8,276,14,12.252,בית ענבר/כנפי נשרים,31.787528,35.184601
9920,13064-1-#,276,2,13.392,בית ענבר/כנפי נשרים,31.787528,35.184601
9921,11842-1-9,276,12,11.254,בית ענבר/כנפי נשרים,31.787528,35.184601
9922,12065-2-א,276,2,11.399,בית ענבר/כנפי נשרים,31.787528,35.184601
9923,17055-1-#,276,21,11.228,בית ענבר/כנפי נשרים,31.787528,35.184601
9924,10754-1-9,276,21,9.566,בית ענבר/כנפי נשרים,31.787528,35.184601
9925,13121-1-#,276,2,25.208,בית ענבר/כנפי נשרים,31.787528,35.184601
9926,12069-1-#,276,2,14.733,בית ענבר/כנפי נשרים,31.787528,35.184601
9927,11225-2-#,276,10,28.551,בית ענבר/כנפי נשרים,31.787528,35.184601
9928,19075-2-0,276,2,17.193,בית ענבר/כנפי נשרים,31.787528,35.184601
9929,13054-2-#,276,9,9.892,בית ענבר/כנפי נשרים,31.787528,35.184601
9930,24170-1-#,276,2,19.919,בית ענבר/כנפי נשרים,31.787528,35.184601
9931,12295-2-#,276,10,34.429,בית ענבר/כנפי נשרים,31.787528,35.184601
9932,10752-1-9,276,2,5.601,בית ענבר/כנפי נשרים,31.787528,35.184601
9933,13052-1-#,276,21,15.856,בית ענבר/כנפי נשרים,31.787528,35.184601
9934,34001-1-ח,276,19,20.453,בית ענבר/כנפי נשרים,31.787528,35.184601
9935,17055-3-#,276,21,11.567,בית ענבר/כנפי נשרים,31.787528,35.184601
9936,27029-2-#,5641,26,6.438,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9937,10150-2-#,5641,17,5.804,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9938,13027-1-א,5641,23,10.074,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9939,14010-1-#,5641,38,10.453,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9940,14024-1-#,5641,13,3.206,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9941,14023-2-#,5641,19,8.229,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9942,14023-2-#,5641,25,8.229,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9943,16020-1-#,5641,25,6.696,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9944,13027-1-#,5641,10,5.222,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9945,14024-3-#,5641,13,3.394,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9946,16020-3-א,5641,25,6.883,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9947,27029-3-#,5641,26,6.438,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9948,16020-3-#,5641,25,6.883,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9949,13027-3-#,5641,10,5.222,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9950,14023-3-#,5641,19,7.721,תחנת רכבת קלה הר הרצל,31.770848,35.181638
9951,10763-2-9,2986,2,7.583,דרוק/יגאל ידין,31.80751,35.215908
9952,10781-1-#,2986,14,11.874,דרוק/יגאל ידין,31.80751,35.215908
9953,10786-1-#,2986,21,11.084,דרוק/יגאל ידין,31.80751,35.215908
9954,36086-1-#,2986,23,12.836,דרוק/יגאל ידין,31.80751,35.215908
9955,10803-2-#,2986,5,8.121,דרוק/יגאל ידין,31.80751,35.215908
9956,10791-1-#,2986,34,19.546,דרוק/יגאל ידין,31.80751,35.215908
9957,11785-1-#,2986,20,8.634,דרוק/יגאל ידין,31.80751,35.215908
9958,10813-2-#,2986,5,9.138,דרוק/יגאל ידין,31.80751,35.215908
9959,11823-2-0,2986,14,15.321,דרוק/יגאל ידין,31.80751,35.215908
9960,11793-1-0,2986,35,25.059,דרוק/יגאל ידין,31.80751,35.215908
9961,11843-2-9,2986,3,9.554,דרוק/יגאל ידין,31.80751,35.215908
9962,11787-1-#,2986,13,6.497,דרוק/יגאל ידין,31.80751,35.215908
9963,11783-1-#,2986,18,8.198,דרוק/יגאל ידין,31.80751,35.215908
9964,16057-2-ז,2986,30,16.57,דרוק/יגאל ידין,31.80751,35.215908
9965,11782-1-#,2986,19,8.867,דרוק/יגאל ידין,31.80751,35.215908
9966,47085-2-#,2986,21,14.044,דרוק/יגאל ידין,31.80751,35.215908
9967,10762-2-9,2986,2,7.583,דרוק/יגאל ידין,31.80751,35.215908
9968,16056-2-#,2986,11,9.411,דרוק/יגאל ידין,31.80751,35.215908
9969,10784-1-#,2986,23,12.407,דרוק/יגאל ידין,31.80751,35.215908
9970,10792-1-#,2986,29,12.089,דרוק/יגאל ידין,31.80751,35.215908
9971,12067-2-#,2986,22,13.241,דרוק/יגאל ידין,31.80751,35.215908
9972,12154-2-א,5911,24,11.666,שורק/שיקמה,31.798314,35.166269
9973,11152-2-#,5911,14,15.199,שורק/שיקמה,31.798314,35.166269
9974,12159-1-#,5911,37,18.83,שורק/שיקמה,31.798314,35.166269
9975,11152-1-#,5911,31,20.2,שורק/שיקמה,31.798314,35.166269
9976,12154-2-#,5911,30,16.309,שורק/שיקמה,31.798314,35.166269
9977,11155-2-א,5911,37,15.835,שורק/שיקמה,31.798314,35.166269
9978,10104-2-#,5911,39,20.811,שורק/שיקמה,31.798314,35.166269
9979,12159-2-#,5911,19,13.718,שורק/שיקמה,31.798314,35.166269
9980,11269-2-1,61351,3,35.296,צומת גבעת אסף/ כביש 60,31.910987,35.250626
9981,13141-2-#,61351,15,33.682,צומת גבעת אסף/ כביש 60,31.910987,35.250626
9982,11140-2-#,61351,16,34.715,צומת גבעת אסף/ כביש 60,31.910987,35.250626
9983,59015-1-#,5979,9,8.616,שד' הזז/הרצוג,31.770488,35.208835
9984,15014-1-#,5979,16,13.977,שד' הזז/הרצוג,31.770488,35.208835
9985,11844-2-0,5872,3,15.154,בייט/תוסיה כהן,31.772402,35.188235
9986,16028-1-ז,5872,14,8.664,בייט/תוסיה כהן,31.772402,35.188235
9987,16028-1-א,5872,11,5.549,בייט/תוסיה כהן,31.772402,35.188235
9988,16028-1-ך,5872,16,9.395,בייט/תוסיה כהן,31.772402,35.188235
9989,16028-1-#,5872,14,8.107,בייט/תוסיה כהן,31.772402,35.188235
9990,49005-2-#,5872,40,18.474,בייט/תוסיה כהן,31.772402,35.188235
9991,10516-1-0,5872,10,15.348,בייט/תוסיה כהן,31.772402,35.188235
9992,10781-2-#,5872,3,12.351,בייט/תוסיה כהן,31.772402,35.188235
9993,47091-1-0,5872,35,18.627,בייט/תוסיה כהן,31.772402,35.188235
9994,12039-2-#,5872,25,14.394,בייט/תוסיה כהן,31.772402,35.188235
9995,12811-2-#,147,20,9.752,מינץ/שיף מזרח,31.823292,35.192492
9996,10757-2-9,147,16,7.56,מינץ/שיף מזרח,31.823292,35.192492
9997,13064-2-ב,147,3,11.089,מינץ/שיף מזרח,31.823292,35.192492
9998,11785-2-#,147,16,7.91,מינץ/שיף מזרח,31.823292,35.192492
9999,12241-2-#,147,13,31.957,מינץ/שיף מזרח,31.823292,35.192492
10000,10792-2-#,147,18,13.375,מינץ/שיף מזרח,31.823292,35.192492
10001,13221-2-#,147,13,33.007,מינץ/שיף מזרח,31.823292,35.192492
10002,10516-1-0,147,3,15.348,מינץ/שיף מזרח,31.823292,35.192492
10003,21003-1-ו,147,14,14.304,מינץ/שיף מזרח,31.823292,35.192492
10004,13064-2-#,147,3,13.396,מינץ/שיף מזרח,31.823292,35.192492
10005,30062-1-0,147,3,9.329,מינץ/שיף מזרח,31.823292,35.192492
10006,12821-2-#,147,28,19.171,מינץ/שיף מזרח,31.823292,35.192492
10007,11801-1-ר,147,5,6.849,מינץ/שיף מזרח,31.823292,35.192492
10008,12821-1-#,147,10,15.836,מינץ/שיף מזרח,31.823292,35.192492
10009,14860-2-#,147,15,10.11,מינץ/שיף מזרח,31.823292,35.192492
10010,13036-1-#,147,9,9.498,מינץ/שיף מזרח,31.823292,35.192492
10011,12716-1-#,147,9,16.836,מינץ/שיף מזרח,31.823292,35.192492
10012,10792-1-#,147,15,12.089,מינץ/שיף מזרח,31.823292,35.192492
10013,36086-1-#,147,3,12.836,מינץ/שיף מזרח,31.823292,35.192492
10014,11801-2-#,147,18,9.908,מינץ/שיף מזרח,31.823292,35.192492
10015,44081-2-#,147,9,19.983,מינץ/שיף מזרח,31.823292,35.192492
10016,30062-3-0,147,3,10.044,מינץ/שיף מזרח,31.823292,35.192492
10017,13036-3-#,147,9,9.579,מינץ/שיף מזרח,31.823292,35.192492
10018,17071-1-0,1852,46,21.336,אריה בן אליעזר/יוסטמן,31.735659,35.195813
10019,30030-1-#,1852,38,21.731,אריה בן אליעזר/יוסטמן,31.735659,35.195813
10020,70004-2-#,1852,25,11.501,אריה בן אליעזר/יוסטמן,31.735659,35.195813
10021,15031-1-0,1852,39,23.586,אריה בן אליעזר/יוסטמן,31.735659,35.195813
10022,11517-1-0,3358,28,15.732,שד' האוניברסיטה העברית/בר לב,31.799193,35.233451
10023,15125-1-#,3358,18,20.693,שד' האוניברסיטה העברית/בר לב,31.799193,35.233451
10024,10124-1-#,3358,18,26.741,שד' האוניברסיטה העברית/בר לב,31.799193,35.233451
10025,11274-3-1,3358,25,10.789,שד' האוניברסיטה העברית/בר לב,31.799193,35.233451
10026,12293-1-1,60150,7,21.97,הרב ברים/פחד יצחק,31.703334,35.115433
10027,12293-1-#,60150,16,24.538,הרב ברים/פחד יצחק,31.703334,35.115433
10028,12293-1-9,60150,16,38.98,הרב ברים/פחד יצחק,31.703334,35.115433
10029,16217-1-0,64003,14,41.365,מחסום מכבים,31.897462,35.041689
10030,13362-2-4,60582,14,40.371,מרכז,31.641374,35.142532
10031,11264-1-#,60582,50,56.8,מרכז,31.641374,35.142532
10032,13362-2-#,60582,14,36.706,מרכז,31.641374,35.142532
10033,13361-2-#,60582,12,37.584,מרכז,31.641374,35.142532
10034,11264-2-#,60582,13,54.627,מרכז,31.641374,35.142532
10035,12053-2-א,2977,36,16.71,רחמילביץ'/לבני,31.819129,35.253313
10036,22066-2-ז,2977,34,15.881,רחמילביץ'/לבני,31.819129,35.253313
10037,22066-2-א,2977,34,16.166,רחמילביץ'/לבני,31.819129,35.253313
10038,31044-1-#,2977,23,9.714,רחמילביץ'/לבני,31.819129,35.253313
10039,12053-2-#,2977,36,16.114,רחמילביץ'/לבני,31.819129,35.253313
10040,12242-2-#,158,4,29.983,מאיר חדש/אגרות משה,31.810199,35.220563
10041,10743-1-#,158,5,10.413,מאיר חדש/אגרות משה,31.810199,35.220563
10042,34001-1-ו,158,5,20.909,מאיר חדש/אגרות משה,31.810199,35.220563
10043,16222-2-#,158,4,31.187,מאיר חדש/אגרות משה,31.810199,35.220563
10044,11823-1-0,158,5,14.124,מאיר חדש/אגרות משה,31.810199,35.220563
10045,10813-1-כ,158,5,7.857,מאיר חדש/אגרות משה,31.810199,35.220563
10046,10803-1-ט,158,5,7.261,מאיר חדש/אגרות משה,31.810199,35.220563
10047,47085-1-#,158,4,13.973,מאיר חדש/אגרות משה,31.810199,35.220563
10048,12067-1-#,158,5,13.414,מאיר חדש/אגרות משה,31.810199,35.220563
10049,16057-1-ז,158,5,16.298,מאיר חדש/אגרות משה,31.810199,35.220563
10050,12067-1-א,158,5,10.997,מאיר חדש/אגרות משה,31.810199,35.220563
10051,16056-1-#,158,5,9.464,מאיר חדש/אגרות משה,31.810199,35.220563
10052,11843-1-8,158,5,7.894,מאיר חדש/אגרות משה,31.810199,35.220563
10053,10762-1-9,158,5,7.28,מאיר חדש/אגרות משה,31.810199,35.220563
10054,36086-2-#,158,4,12.555,מאיר חדש/אגרות משה,31.810199,35.220563
10055,50087-3-#,158,8,3.577,מאיר חדש/אגרות משה,31.810199,35.220563
10056,16056-3-#,158,5,9.305,מאיר חדש/אגרות משה,31.810199,35.220563
10057,11157-1-#,2602,14,13.542,מועצה,31.793757,35.145697
10058,12159-1-#,2602,12,18.83,מועצה,31.793757,35.145697
10059,11158-1-#,2602,5,13.393,מועצה,31.793757,35.145697
10060,11153-2-#,2602,33,18.248,מועצה,31.793757,35.145697
10061,11157-1-#,2602,5,13.542,מועצה,31.793757,35.145697
10062,10104-1-#,2602,62,37.427,מועצה,31.793757,35.145697
10063,11152-1-#,2602,11,20.2,מועצה,31.793757,35.145697
10064,10104-1-#,5943,8,37.427,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10065,13016-2-ב,5943,14,14.896,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10066,10741-1-#,5943,13,14.989,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10067,13121-2-#,5943,26,25.106,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10068,10104-1-#,5943,12,37.427,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10069,13016-2-#,5943,14,13.082,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10070,10122-2-#,5943,51,31.621,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10071,12050-3-#,5943,14,6.639,תחנת רקל''ה החלוץ/פרבשטיין,31.783365,35.191835
10072,10163-1-0,4041,22,12.925,דרך חברון/ינובסקי,31.75659,35.222283
10073,19075-2-0,4041,21,17.193,דרך חברון/ינובסקי,31.75659,35.222283
10074,13204-1-#,4041,7,9.955,דרך חברון/ינובסקי,31.75659,35.222283
10075,12231-1-#,4041,8,19.294,דרך חברון/ינובסקי,31.75659,35.222283
10076,14203-1-#,4041,8,11.12,דרך חברון/ינובסקי,31.75659,35.222283
10077,18074-2-0,4041,38,20.016,דרך חברון/ינובסקי,31.75659,35.222283
10078,11209-2-#,4041,75,34.694,דרך חברון/ינובסקי,31.75659,35.222283
10079,12265-1-#,4041,16,37.736,דרך חברון/ינובסקי,31.75659,35.222283
10080,10124-2-#,4041,52,27.448,דרך חברון/ינובסקי,31.75659,35.222283
10081,10234-1-#,4041,8,7.783,דרך חברון/ינובסקי,31.75659,35.222283
10082,17072-1-0,4041,35,19.564,דרך חברון/ינובסקי,31.75659,35.222283
10083,11232-1-#,4041,8,13.801,דרך חברון/ינובסקי,31.75659,35.222283
10084,17071-1-0,4041,35,21.336,דרך חברון/ינובסקי,31.75659,35.222283
10085,15125-2-#,4041,27,20.941,דרך חברון/ינובסקי,31.75659,35.222283
10086,30030-1-#,4041,18,21.731,דרך חברון/ינובסקי,31.75659,35.222283
10087,11264-1-#,4041,17,56.8,דרך חברון/ינובסקי,31.75659,35.222283
10088,10105-2-#,4041,46,25.378,דרך חברון/ינובסקי,31.75659,35.222283
10089,11260-1-#,4041,16,54.082,דרך חברון/ינובסקי,31.75659,35.222283
10090,18129-2-#,60927,16,37.257,השחם/הגזית,31.781798,35.312644
10091,10120-2-#,60927,16,23.003,השחם/הגזית,31.781798,35.312644
10092,11123-2-#,60927,16,27.534,השחם/הגזית,31.781798,35.312644
10093,10124-2-#,60927,16,27.448,השחם/הגזית,31.781798,35.312644
10094,10122-2-#,60927,16,31.621,השחם/הגזית,31.781798,35.312644
10095,11178-2-#,60927,23,26.413,השחם/הגזית,31.781798,35.312644
10096,13211-2-א,60927,31,36.876,השחם/הגזית,31.781798,35.312644
10097,10177-2-#,60927,23,26.037,השחם/הגזית,31.781798,35.312644
10098,49005-2-#,952,36,18.474,שח''ל/הרב גולד,31.761916,35.196751
10099,14009-2-ד,952,7,19.717,שח''ל/הרב גולד,31.761916,35.196751
10100,10749-1-0,952,19,9.374,שח''ל/הרב גולד,31.761916,35.196751
10101,10791-1-#,952,13,19.546,שח''ל/הרב גולד,31.761916,35.196751
10102,46006-3-#,952,9,7.867,שח''ל/הרב גולד,31.761916,35.196751
10103,14023-1-#,943,10,5.645,חברוני/ברזיל,31.762296,35.170383
10104,27029-1-#,943,7,6.525,חברוני/ברזיל,31.762296,35.170383
10105,11142-2-#,61137,11,21.13,יסמין/כלנית,31.848744,35.27812
10106,13472-2-#,61137,11,25.633,יסמין/כלנית,31.848744,35.27812
10107,17473-2-#,61137,11,20.58,יסמין/כלנית,31.848744,35.27812
10108,12366-2-#,61322,16,39.274,שדה בר/מרכז,31.657868,35.244457
10109,12366-1-#,61322,22,39.909,שדה בר/מרכז,31.657868,35.244457
10110,11376-2-#,61322,14,30.044,שדה בר/מרכז,31.657868,35.244457
10111,11376-1-#,61322,17,30.183,שדה בר/מרכז,31.657868,35.244457
10112,14296-2-#,60113,18,31.978,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10113,13221-2-#,60113,28,33.007,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10114,16222-2-#,60113,25,31.187,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10115,13290-2-#,60113,15,25.498,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10116,14226-2-#,60113,19,28.947,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10117,11224-2-#,60113,28,27.988,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10118,12295-2-#,60113,33,34.429,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10119,11225-2-#,60113,33,28.551,רבי יוחנן בן זכאי/חפץ חיים,31.693399,35.115958
10120,10104-1-#,538,22,37.427,אורן/ורד,31.800237,35.156171
10121,11152-1-#,538,26,20.2,אורן/ורד,31.800237,35.156171
10122,11152-2-#,538,9,15.199,אורן/ורד,31.800237,35.156171
10123,10753-1-9,6057,8,4.962,הרב בלוי/שמואל הנביא,31.796635,35.219837
10124,13016-2-#,6057,37,13.082,הרב בלוי/שמואל הנביא,31.796635,35.219837
10125,13052-1-#,6057,45,15.856,הרב בלוי/שמואל הנביא,31.796635,35.219837
10126,12039-1-א,6057,25,13.793,הרב בלוי/שמואל הנביא,31.796635,35.219837
